loc_type,ev_type,region,n_killed_a,know_ini,weapon,sc_animosity,anti_gov_sentmnts,pol_desires,n_injurd,duration
27,1,8,0,0,1,FALSE,FALSE,TRUE,0,1
27,1,8,0,1,1,TRUE,FALSE,FALSE,0,0
NA,NA,8,0,NA,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,26,FALSE,FALSE,FALSE,0,0
27,4,8,1,1,3,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,8,0,2,1,FALSE,FALSE,TRUE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
NA,NA,8,30000,NA,1,FALSE,FALSE,FALSE,0,1
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
0,1,8,0,1,1,TRUE,TRUE,FALSE,0,1
27,2,8,120,1,18,FALSE,FALSE,FALSE,0,0
2,4,8,13,1,21,FALSE,FALSE,TRUE,0,0
2,5,8,0,NA,1,FALSE,TRUE,TRUE,0,0
21,2,8,0,0,10,FALSE,FALSE,FALSE,0,0
21,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
27,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
3,NA,8,0,1,1,TRUE,FALSE,FALSE,0,0
2,NA,8,1,1,1,FALSE,TRUE,FALSE,0,1
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,8,0,1,1,FALSE,TRUE,TRUE,0,1
2,4,8,0,1,1,FALSE,FALSE,TRUE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
18,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,0,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,NA,1,FALSE,FALSE,FALSE,0,1
27,NA,8,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
1,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
18,1,8,0,1,1,TRUE,TRUE,FALSE,0,0
23,2,8,0,1,10,TRUE,TRUE,FALSE,0,0
27,2,8,0,1,1,FALSE,TRUE,FALSE,0,0
27,2,8,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,8,0,1,1,TRUE,FALSE,TRUE,0,1
2,5,8,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,8,0,1,1,TRUE,TRUE,FALSE,0,0
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,8,0,1,26,FALSE,TRUE,TRUE,0,1
27,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,2,8,3,1,1,FALSE,FALSE,FALSE,0,1
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,8,0,1,1,TRUE,TRUE,FALSE,0,0
2,2,8,4,1,14,FALSE,FALSE,FALSE,0,0
13,2,8,4,1,14,FALSE,FALSE,TRUE,22,1
0,5,8,0,1,1,FALSE,TRUE,TRUE,0,1
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,105,2,1,TRUE,FALSE,FALSE,0,1
27,2,8,0,1,26,FALSE,FALSE,FALSE,0,1
27,2,8,1,1,26,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,8,1,1,14,FALSE,TRUE,TRUE,1,1
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
21,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,5,8,0,1,1,FALSE,TRUE,TRUE,0,1
23,2,8,2,1,26,TRUE,TRUE,FALSE,0,1
23,2,8,0,5,26,FALSE,TRUE,FALSE,0,0
23,1,8,0,5,26,FALSE,TRUE,FALSE,0,0
2,2,8,3,2,1,FALSE,TRUE,FALSE,0,0
2,2,8,1,0,26,FALSE,TRUE,FALSE,0,1
2,2,8,2,1,26,FALSE,TRUE,FALSE,0,1
2,2,8,1,0,26,FALSE,TRUE,FALSE,0,1
2,2,8,4,1,26,FALSE,FALSE,FALSE,0,1
9,2,8,0,0,14,FALSE,FALSE,FALSE,0,0
9,1,8,0,0,1,FALSE,FALSE,FALSE,0,0
2,2,8,4,1,14,TRUE,FALSE,FALSE,0,1
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,1,1,26,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
14,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
2,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
15,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,1,1,26,FALSE,TRUE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,0,1,26,FALSE,FALSE,FALSE,0,1
21,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,210,2,1,FALSE,FALSE,FALSE,0,1
16,4,8,0,1,1,TRUE,FALSE,FALSE,0,0
16,4,8,0,1,1,TRUE,FALSE,FALSE,0,0
2,2,8,14,1,26,FALSE,TRUE,FALSE,0,1
19,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,8,0,1,26,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
21,1,8,0,1,1,TRUE,TRUE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,8,60000,1,26,TRUE,FALSE,TRUE,0,1
22,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,2,8,0,1,1,FALSE,TRUE,FALSE,0,1
27,2,8,22050,1,26,TRUE,FALSE,TRUE,0,1
27,2,8,0,1,21,TRUE,FALSE,TRUE,0,0
27,2,8,0,1,21,TRUE,FALSE,TRUE,0,0
27,2,8,0,1,21,TRUE,FALSE,TRUE,0,0
16,2,8,21,5,26,TRUE,FALSE,FALSE,0,0
27,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
2,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
3,4,8,23,1,26,TRUE,FALSE,FALSE,12,0
27,2,8,2,1,1,TRUE,FALSE,FALSE,0,1
9,2,8,21,1,18,TRUE,FALSE,FALSE,0,0
9,2,8,3,1,14,TRUE,FALSE,FALSE,0,0
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
28,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
NA,NA,8,200,NA,1,FALSE,FALSE,FALSE,0,1
2,NA,8,0,1,1,TRUE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
1,2,8,1,1,26,TRUE,FALSE,FALSE,0,1
2,2,8,0,1,1,TRUE,FALSE,FALSE,0,0
2,2,8,45,1,1,FALSE,TRUE,TRUE,0,0
2,4,8,45,1,1,FALSE,TRUE,TRUE,0,0
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,TRUE,0,1
2,4,8,2,5,14,TRUE,FALSE,FALSE,0,1
21,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
21,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
0,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,8,0,1,1,TRUE,TRUE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,117,2,1,FALSE,FALSE,FALSE,0,0
21,1,8,0,1,1,TRUE,TRUE,TRUE,0,1
2,2,8,0,1,10,TRUE,TRUE,FALSE,0,0
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,8,0,1,20,FALSE,FALSE,FALSE,0,1
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
22,4,8,0,1,1,TRUE,FALSE,FALSE,0,0
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
21,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
21,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
21,1,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,2,8,0,2,1,FALSE,FALSE,TRUE,0,1
27,1,8,0,1,1,FALSE,TRUE,FALSE,0,1
27,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,2,8,62,1,18,FALSE,FALSE,FALSE,0,1
23,2,8,0,1,18,TRUE,FALSE,FALSE,0,1
16,2,8,0,1,19,TRUE,FALSE,FALSE,0,0
23,2,8,31,5,18,TRUE,FALSE,FALSE,0,1
15,2,8,31,5,18,TRUE,FALSE,FALSE,0,1
21,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
21,2,8,3,1,26,FALSE,TRUE,TRUE,0,1
21,5,8,0,1,26,FALSE,TRUE,TRUE,0,1
0,4,8,0,1,1,FALSE,FALSE,TRUE,0,1
2,5,8,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,8,1,1,26,FALSE,TRUE,FALSE,0,1
2,4,8,0,1,26,FALSE,TRUE,FALSE,0,1
27,2,8,125,1,1,FALSE,TRUE,FALSE,0,1
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,8,1,0,1,FALSE,TRUE,FALSE,0,1
27,2,8,1,1,26,FALSE,TRUE,FALSE,0,1
2,4,8,1,1,1,FALSE,FALSE,TRUE,0,0
2,4,8,1,1,1,FALSE,FALSE,TRUE,0,0
23,2,8,0,1,12,FALSE,FALSE,FALSE,0,0
21,2,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,8,0,1,7,FALSE,TRUE,FALSE,0,0
27,5,8,0,0,1,FALSE,TRUE,FALSE,0,0
2,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
0,5,8,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,2,8,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,8,0,0,1,FALSE,TRUE,FALSE,0,1
2,2,8,5,1,1,TRUE,FALSE,FALSE,0,0
2,2,8,0,0,12,FALSE,TRUE,FALSE,0,1
27,5,8,0,1,1,FALSE,TRUE,FALSE,0,1
27,2,8,1,1,26,FALSE,TRUE,FALSE,0,1
2,4,8,1,1,1,FALSE,FALSE,TRUE,0,1
16,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
6,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
4,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,8,0,0,12,FALSE,TRUE,FALSE,0,1
27,5,8,0,1,1,FALSE,TRUE,FALSE,0,1
27,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
1,2,8,0,1,1,FALSE,TRUE,FALSE,0,0
1,4,8,0,1,23,FALSE,FALSE,FALSE,0,0
15,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
18,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
21,4,8,0,1,1,TRUE,FALSE,FALSE,0,0
27,4,8,54,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,0,0,12,FALSE,TRUE,FALSE,0,1
2,5,8,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,8,3,1,14,TRUE,FALSE,FALSE,0,0
9,4,8,5,1,26,TRUE,FALSE,FALSE,0,1
3,2,8,0,2,1,FALSE,FALSE,FALSE,0,0
2,2,8,0,0,12,FALSE,TRUE,FALSE,0,1
24,2,8,0,1,15,TRUE,TRUE,TRUE,0,0
24,2,8,0,1,15,TRUE,TRUE,TRUE,0,0
2,2,8,0,1,15,TRUE,TRUE,TRUE,0,0
3,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,4,8,0,1,26,FALSE,FALSE,FALSE,0,1
2,4,8,0,5,1,FALSE,FALSE,FALSE,0,1
2,4,8,30,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,60000,1,1,TRUE,FALSE,FALSE,0,1
2,4,8,320,1,26,FALSE,FALSE,FALSE,0,1
3,4,8,10,1,14,TRUE,FALSE,FALSE,0,0
27,4,8,1,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,6000,1,25,TRUE,FALSE,FALSE,0,1
27,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,4,8,0,1,1,TRUE,FALSE,FALSE,0,0
27,2,8,0,1,1,TRUE,TRUE,FALSE,0,0
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
14,4,8,0,1,14,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,23,FALSE,TRUE,FALSE,0,0
22,4,8,0,1,23,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,23,FALSE,FALSE,FALSE,0,1
2,2,8,0,0,1,FALSE,TRUE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,1,1,1,TRUE,FALSE,FALSE,0,1
27,2,8,0,0,1,FALSE,TRUE,FALSE,0,1
2,4,8,150,1,26,TRUE,FALSE,FALSE,0,1
2,2,8,0,1,26,FALSE,TRUE,FALSE,0,1
2,2,8,0,0,26,FALSE,TRUE,FALSE,0,1
2,4,8,148,1,26,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,0,1,1,FALSE,TRUE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,150,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,1,1,1,FALSE,FALSE,FALSE,0,1
14,4,8,0,1,22,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
21,5,8,0,1,23,FALSE,TRUE,FALSE,0,1
2,4,8,12,1,22,FALSE,FALSE,FALSE,0,0
25,4,8,0,1,14,FALSE,FALSE,FALSE,0,0
3,2,8,320,2,1,FALSE,TRUE,FALSE,300,0
2,4,8,0,1,22,FALSE,TRUE,FALSE,0,0
2,4,8,0,1,26,FALSE,TRUE,FALSE,0,0
2,4,8,1250,1,25,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,0
25,4,8,37,1,23,FALSE,FALSE,FALSE,0,1
26,4,8,3,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,25,FALSE,FALSE,FALSE,0,1
2,4,8,1000,1,25,TRUE,FALSE,FALSE,0,1
2,4,8,5000,1,25,TRUE,FALSE,FALSE,5000,1
2,4,8,0,1,25,TRUE,FALSE,FALSE,0,1
24,2,8,5000,1,8,FALSE,FALSE,FALSE,0,1
2,4,8,3250,1,25,TRUE,FALSE,FALSE,0,0
26,4,8,0,1,24,FALSE,FALSE,FALSE,0,1
27,4,8,2000,1,25,TRUE,FALSE,FALSE,0,1
27,NA,8,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,8,0,0,25,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,25,TRUE,FALSE,FALSE,0,1
27,4,8,0,1,25,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,25,TRUE,FALSE,FALSE,0,1
2,4,8,5251,1,25,TRUE,FALSE,FALSE,0,1
2,4,8,5000,1,23,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,25,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,25,TRUE,FALSE,FALSE,0,1
2,NA,8,0,1,1,TRUE,TRUE,FALSE,0,1
22,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
26,2,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,1,1,26,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,0,0,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,0
26,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
14,2,8,0,1,26,FALSE,TRUE,FALSE,0,0
22,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,20000,0,1,FALSE,TRUE,FALSE,0,1
2,4,8,320,1,26,TRUE,FALSE,FALSE,0,1
2,1,8,0,1,1,TRUE,TRUE,FALSE,0,1
27,2,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,8,0,1,1,TRUE,FALSE,FALSE,0,0
27,2,8,0,1,1,TRUE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,NA,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,8,0,1,26,TRUE,TRUE,TRUE,0,1
2,NA,8,0,1,1,TRUE,FALSE,FALSE,0,1
3,4,8,0,1,23,FALSE,FALSE,FALSE,0,1
2,5,8,0,1,1,TRUE,TRUE,FALSE,0,0
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,0
3,NA,8,0,1,1,TRUE,FALSE,FALSE,0,0
18,1,8,0,1,1,FALSE,FALSE,TRUE,0,0
27,4,8,6,1,25,TRUE,FALSE,FALSE,0,1
2,2,8,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,8,1,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,0,1,1,TRUE,TRUE,FALSE,0,1
28,4,8,0,1,23,TRUE,FALSE,FALSE,0,0
9,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
1,4,8,0,1,8,TRUE,FALSE,FALSE,0,1
27,4,8,1,1,26,FALSE,FALSE,FALSE,0,0
21,4,8,0,1,22,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
21,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,0,0,21,FALSE,FALSE,FALSE,0,0
27,NA,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,8,1,1,26,FALSE,FALSE,FALSE,0,1
9,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,8,1500,1,14,FALSE,FALSE,FALSE,0,1
27,2,8,6000,1,14,FALSE,FALSE,FALSE,0,1
27,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
3,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,5,8,0,1,1,TRUE,TRUE,FALSE,0,1
2,4,8,0,1,14,TRUE,FALSE,FALSE,0,1
27,4,8,2,1,26,FALSE,FALSE,FALSE,0,1
4,2,8,0,0,22,FALSE,TRUE,FALSE,1,1
2,2,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,26,FALSE,FALSE,TRUE,0,1
2,4,8,1500,1,20,FALSE,TRUE,FALSE,0,0
2,4,8,0,1,1,TRUE,TRUE,FALSE,0,0
2,4,8,12,1,14,FALSE,TRUE,FALSE,0,0
27,4,8,0,1,23,FALSE,FALSE,FALSE,0,0
2,2,8,0,1,26,FALSE,FALSE,FALSE,0,0
21,4,8,0,1,24,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,TRUE,FALSE,FALSE,0,0
2,4,8,0,1,22,FALSE,FALSE,FALSE,0,0
22,4,8,0,1,22,FALSE,FALSE,FALSE,0,0
22,4,8,0,1,22,FALSE,FALSE,FALSE,0,0
27,NA,8,0,1,1,FALSE,TRUE,FALSE,0,1
27,NA,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,22,FALSE,FALSE,FALSE,0,0
2,2,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,8,0,0,15,FALSE,TRUE,FALSE,1,0
22,4,8,0,1,22,FALSE,FALSE,FALSE,0,0
2,2,8,0,5,26,FALSE,FALSE,FALSE,1,1
2,2,8,0,0,14,FALSE,TRUE,FALSE,1,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,1,1,1,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,5,1,1,TRUE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
16,4,8,400,1,1,TRUE,FALSE,FALSE,0,1
27,4,8,0,1,23,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
22,4,8,6,1,23,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,23,FALSE,FALSE,FALSE,0,1
9,4,8,0,1,23,FALSE,TRUE,FALSE,0,0
22,4,8,0,1,22,FALSE,FALSE,FALSE,0,1
27,4,8,0,1,23,FALSE,FALSE,FALSE,0,1
2,4,8,3,1,22,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,FALSE,1,1
22,4,8,200,1,23,FALSE,FALSE,FALSE,0,1
2,2,8,1,0,26,FALSE,FALSE,FALSE,0,1
2,4,8,1,5,14,TRUE,FALSE,FALSE,0,1
2,4,8,1,1,1,TRUE,FALSE,FALSE,0,1
2,1,8,0,1,1,TRUE,TRUE,FALSE,0,1
24,4,8,0,1,26,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,23,FALSE,FALSE,FALSE,0,0
2,4,8,3,5,26,TRUE,FALSE,FALSE,0,1
2,2,8,0,1,26,TRUE,FALSE,FALSE,0,1
2,4,8,64,1,26,TRUE,FALSE,FALSE,0,1
24,4,8,0,1,27,FALSE,FALSE,FALSE,0,0
9,2,8,4,5,21,FALSE,FALSE,FALSE,38,0
27,2,8,2,1,1,FALSE,FALSE,FALSE,0,1
21,2,8,2,1,14,FALSE,TRUE,FALSE,2,1
2,4,8,0,5,23,FALSE,FALSE,FALSE,7,0
2,4,8,0,1,23,FALSE,FALSE,FALSE,0,1
27,2,8,0,1,26,TRUE,TRUE,FALSE,12,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,5,1,14,FALSE,TRUE,TRUE,0,1
4,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,8,0,0,10,FALSE,FALSE,FALSE,0,1
2,2,8,0,0,10,FALSE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,TRUE,0,1
24,4,8,0,1,21,FALSE,FALSE,FALSE,0,0
27,1,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,21,FALSE,FALSE,FALSE,0,0
27,2,8,0,1,26,TRUE,FALSE,TRUE,0,1
27,2,8,4,1,26,TRUE,FALSE,FALSE,0,1
2,1,8,0,1,1,TRUE,FALSE,FALSE,0,1
27,1,8,0,1,1,TRUE,FALSE,FALSE,0,1
5,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,8,4,1,18,TRUE,FALSE,FALSE,0,0
1,NA,8,0,NA,1,FALSE,FALSE,FALSE,0,0
5,4,8,0,1,21,TRUE,FALSE,FALSE,0,0
21,2,8,0,1,10,FALSE,TRUE,FALSE,0,1
2,4,8,0,1,23,FALSE,TRUE,FALSE,0,0
20,2,8,0,1,26,TRUE,TRUE,FALSE,0,1
21,2,8,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,8,0,1,1,FALSE,FALSE,TRUE,0,1
2,1,8,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,8,18,1,26,FALSE,FALSE,FALSE,0,1
16,2,8,1,1,9,FALSE,FALSE,FALSE,0,1
16,2,8,1,1,9,FALSE,FALSE,FALSE,0,1
9,2,8,12,0,26,FALSE,TRUE,FALSE,0,0
0,5,8,0,1,1,FALSE,TRUE,FALSE,0,0
2,2,8,0,0,14,TRUE,FALSE,TRUE,0,0
27,1,8,0,1,1,TRUE,FALSE,FALSE,0,0
3,1,8,0,1,1,TRUE,FALSE,FALSE,0,0
27,4,8,6,1,23,TRUE,FALSE,FALSE,0,1
2,4,8,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,8,0,1,1,TRUE,FALSE,FALSE,0,1
0,4,8,0,1,1,FALSE,FALSE,FALSE,0,1
19,2,8,0,1,1,FALSE,TRUE,FALSE,0,1
17,2,8,0,0,22,FALSE,FALSE,FALSE,0,0
2,2,8,0,1,26,FALSE,FALSE,FALSE,0,0
2,2,8,1,1,14,TRUE,FALSE,FALSE,0,1
2,4,8,1,1,1,FALSE,FALSE,FALSE,0,1
